,domain,layer,dim,problem,repeat,plan_length,plan_found,time
2756,transport,2,2,0_19,2,4272.0,True,176.35391426086426
2757,transport,2,2,0_20,0,175.0,True,9.74582028388977
2758,transport,2,2,0_20,1,135.0,True,7.9459099769592285
2759,transport,2,2,0_20,2,152.0,True,9.26917028427124
2760,transport,2,2,0_21,0,,False,
2761,transport,2,2,0_21,1,,False,
2762,transport,2,2,0_21,2,5139.0,True,345.7670979499817
2763,transport,2,2,0_22,0,590.0,True,43.652989625930786
2764,transport,2,2,0_22,1,659.0,True,50.55306124687195
2765,transport,2,2,0_22,2,205.0,True,17.20782446861267
2766,transport,2,2,0_23,0,1084.0,True,53.48650646209717
2767,transport,2,2,0_23,1,2605.0,True,129.1204423904419
2768,transport,2,2,0_23,2,336.0,True,17.973240852355957
2769,transport,2,2,0_24,0,1172.0,True,59.89040207862854
2770,transport,2,2,0_24,1,4674.0,True,220.59886717796326
2771,transport,2,2,0_24,2,1862.0,True,91.7789716720581
2772,transport,2,2,0_25,0,298.0,True,20.912532329559326
2773,transport,2,2,0_25,1,4765.0,True,325.7686667442322
2774,transport,2,2,0_25,2,7759.0,True,533.7421143054962
2775,transport,2,2,0_26,0,844.0,True,54.29592680931091
2776,transport,2,2,0_26,1,3547.0,True,211.55170130729675
2777,transport,2,2,0_26,2,705.0,True,45.06083798408508
2778,transport,2,2,0_27,0,,False,
2779,transport,2,2,0_27,1,,False,
2780,transport,2,2,0_27,2,,False,
2781,transport,2,2,0_28,0,,False,
2782,transport,2,2,0_28,1,,False,
2783,transport,2,2,0_28,2,,False,
2784,transport,2,2,0_29,0,,False,
2785,transport,2,2,0_29,1,,False,
2786,transport,2,2,0_29,2,,False,
2787,transport,2,2,0_30,0,,False,
2788,transport,2,2,0_30,1,,False,
2789,transport,2,2,0_30,2,,False,
2790,transport,2,2,1_01,0,152.0,True,16.003568172454834
2791,transport,2,2,1_01,1,144.0,True,14.420651912689209
2792,transport,2,2,1_01,2,174.0,True,16.909013509750366
2793,transport,2,2,1_02,0,156.0,True,18.12003993988037
2794,transport,2,2,1_02,1,123.0,True,15.035608768463135
2795,transport,2,2,1_02,2,126.0,True,15.929734706878662
2796,transport,2,2,1_03,0,263.0,True,23.816208362579346
2797,transport,2,2,1_03,1,166.0,True,15.95153522491455
2798,transport,2,2,1_03,2,134.0,True,13.069232940673828
2799,transport,2,2,1_04,0,392.0,True,71.007896900177
2800,transport,2,2,1_04,1,248.0,True,47.18925380706787
2801,transport,2,2,1_04,2,140.0,True,28.308530569076538
2802,transport,2,2,1_05,0,323.0,True,28.861771821975708
2803,transport,2,2,1_05,1,529.0,True,46.00045585632324
2804,transport,2,2,1_05,2,358.0,True,32.504680156707764
2805,transport,2,2,1_06,0,235.0,True,56.15355157852173
2806,transport,2,2,1_06,1,221.0,True,51.98933672904968
2807,transport,2,2,1_06,2,300.0,True,71.60459470748901
2808,transport,2,2,1_07,0,353.0,True,112.06931376457214
2809,transport,2,2,1_07,1,373.0,True,128.87717175483704
2810,transport,2,2,1_07,2,153.0,True,54.29372596740723
2811,transport,2,2,1_08,0,396.0,True,73.02233219146729
2812,transport,2,2,1_08,1,659.0,True,111.99708938598633
2813,transport,2,2,1_08,2,361.0,True,70.29784440994263
2814,transport,2,2,1_09,0,585.0,True,64.67153859138489
2815,transport,2,2,1_09,1,721.0,True,73.84621667861938
2816,transport,2,2,1_09,2,1187.0,True,119.59767746925354
2817,transport,2,2,1_10,0,429.0,True,84.25040340423584
2818,transport,2,2,1_10,1,221.0,True,45.33126783370972
2819,transport,2,2,1_10,2,498.0,True,92.58709931373596
2820,transport,2,2,1_11,0,684.0,True,305.9251093864441
2821,transport,2,2,1_11,1,445.0,True,203.14283561706543
2822,transport,2,2,1_11,2,412.0,True,187.24354124069214
2823,transport,2,2,1_12,0,605.0,True,150.2676661014557
2824,transport,2,2,1_12,1,729.0,True,180.30855679512024
2825,transport,2,2,1_12,2,493.0,True,119.76714992523193
2826,transport,2,2,1_13,0,526.0,True,234.79391145706177
2827,transport,2,2,1_13,1,600.0,True,277.3590815067291
2828,transport,2,2,1_13,2,709.0,True,335.93534874916077
2829,transport,2,2,1_14,0,532.0,True,220.92877173423767
2830,transport,2,2,1_14,1,679.0,True,275.1073501110077
2831,transport,2,2,1_14,2,543.0,True,223.9037618637085
2832,transport,2,2,1_15,0,823.0,True,493.3011465072632
2833,transport,2,2,1_15,1,562.0,True,339.20410203933716
2834,transport,2,2,1_15,2,897.0,True,513.3001687526703
2835,transport,2,2,1_16,0,2169.0,True,317.7920641899109
2836,transport,2,2,1_16,1,1741.0,True,263.83291125297546
2837,transport,2,2,1_16,2,1896.0,True,286.16989183425903
2838,transport,2,2,1_17,0,1619.0,True,255.47152161598206
2839,transport,2,2,1_17,1,2484.0,True,403.9757034778595
2840,transport,2,2,1_17,2,1115.0,True,187.12140083312988
2841,transport,2,2,1_18,0,992.0,True,659.6514484882355
2842,transport,2,2,1_18,1,911.0,True,575.1105265617371
2843,transport,2,2,1_18,2,709.0,True,451.02717542648315
2844,transport,2,2,1_19,0,1046.0,True,702.3780171871185
2845,transport,2,2,1_19,1,1104.0,True,763.1238288879395
2846,transport,2,2,1_19,2,709.0,True,504.3637113571167
2847,transport,2,2,1_20,0,992.0,True,403.4315357208252
2848,transport,2,2,1_20,1,967.0,True,389.93047642707825
2849,transport,2,2,1_20,2,608.0,True,259.05963683128357
2850,transport,2,2,1_21,0,1819.0,True,662.4847993850708
2851,transport,2,2,1_21,1,1529.0,True,574.141188621521
2852,transport,2,2,1_21,2,1230.0,True,484.3616578578949
2853,transport,2,2,1_22,0,3533.0,True,698.0642204284668
2854,transport,2,2,1_22,1,1918.0,True,374.71735095977783
2855,transport,2,2,1_22,2,3371.0,True,689.3202345371246
2856,transport,2,2,1_23,0,1236.0,True,563.7665872573853
2857,transport,2,2,1_23,1,1352.0,True,605.5500328540802
2858,transport,2,2,1_23,2,1429.0,True,664.332001209259
2859,transport,2,2,1_24,0,992.0,True,942.0346026420593
2860,transport,2,2,1_24,1,1355.0,True,1338.0953135490417
2861,transport,2,2,1_24,2,1371.0,True,1327.588421344757
2862,transport,2,2,1_25,0,1375.0,True,305.37360167503357
2863,transport,2,2,1_25,1,2434.0,True,513.2067153453827
2864,transport,2,2,1_25,2,3332.0,True,737.694757938385
2865,transport,2,2,1_26,0,1383.0,True,976.4778742790222
2866,transport,2,2,1_26,1,1741.0,True,1249.4892239570618
2867,transport,2,2,1_26,2,1297.0,True,960.7612068653107
2868,transport,2,2,1_27,0,1976.0,True,2095.330594062805
2869,transport,2,2,1_27,1,2194.0,True,2365.7368338108063
2870,transport,2,2,1_27,2,2614.0,True,2823.708732843399
2871,transport,2,2,1_28,0,2879.0,True,796.8187038898468
2872,transport,2,2,1_28,1,3144.0,True,899.5873394012451
2873,transport,2,2,1_28,2,2214.0,True,637.070642709732
2874,transport,2,2,1_29,0,1809.0,True,1536.0563077926636
2875,transport,2,2,1_29,1,1465.0,True,1249.7233953475952
2876,transport,2,2,1_29,2,1606.0,True,1338.028968334198
2877,transport,2,2,1_30,0,9103.0,True,9680.147173643112
2878,transport,2,2,1_30,1,,False,
2879,transport,2,2,1_30,2,1796.0,True,1879.1279690265656
2880,transport,2,2,2_01,0,1046.0,True,1591.4524991512299
2881,transport,2,2,2_01,1,1422.0,True,2077.70512843132
2882,transport,2,2,2_01,2,857.0,True,1204.995968580246
2883,transport,2,2,2_02,0,1941.0,True,728.2764797210693
2884,transport,2,2,2_02,1,1910.0,True,727.3674554824829
2885,transport,2,2,2_02,2,2184.0,True,839.1951143741608
2886,transport,2,2,2_03,0,1589.0,True,1993.072181224823
2887,transport,2,2,2_03,1,1610.0,True,1994.546353340149
2888,transport,2,2,2_03,2,1185.0,True,1541.9809737205505
2889,transport,2,2,2_04,0,2622.0,True,2813.876441001892
2890,transport,2,2,2_04,1,2271.0,True,2321.9579994678497
2891,transport,2,2,2_04,2,2526.0,True,2384.1803596019745
2892,transport,2,2,2_05,0,,False,
2893,transport,2,2,2_05,1,,False,
2894,transport,2,2,2_05,2,,False,
2895,transport,2,2,2_06,0,,False,
2896,transport,2,2,2_06,1,,False,
2897,transport,2,2,2_06,2,,False,
2898,transport,2,2,2_07,0,,False,
2899,transport,2,2,2_07,1,,False,
2900,transport,2,2,2_07,2,,False,
2901,transport,2,2,2_08,0,,False,
2902,transport,2,2,2_08,1,,False,
2903,transport,2,2,2_08,2,,False,
2904,transport,2,2,2_09,0,,False,
2905,transport,2,2,2_09,1,,False,
2906,transport,2,2,2_09,2,,False,
2907,transport,2,2,2_10,0,5841.0,True,4150.45899605751
2908,transport,2,2,2_10,1,6135.0,True,4506.681755542755
2909,transport,2,2,2_10,2,6172.0,True,4525.116227865219
2910,transport,2,2,2_11,0,,False,
2911,transport,2,2,2_11,1,,False,
2912,transport,2,2,2_11,2,,False,
2913,transport,2,2,2_12,0,,False,
2914,transport,2,2,2_12,1,,False,
2915,transport,2,2,2_12,2,,False,
2916,transport,2,2,2_13,0,9354.0,True,7672.215194225311
2917,transport,2,2,2_13,1,7310.0,True,6067.899850606918
2918,transport,2,2,2_13,2,6366.0,True,5376.629049539566
2919,transport,2,2,2_14,0,,False,
2920,transport,2,2,2_14,1,,False,
2921,transport,2,2,2_14,2,,False,
2922,transport,2,2,2_15,0,7202.0,True,9510.01903295517
2923,transport,2,2,2_15,1,7441.0,True,10165.875217676163
2924,transport,2,2,2_15,2,8061.0,True,10439.936833143234
2925,transport,2,2,2_16,0,,False,
2926,transport,2,2,2_16,1,,False,
2927,transport,2,2,2_16,2,,False,
2928,transport,2,2,2_17,0,,False,
2929,transport,2,2,2_17,1,,False,
2930,transport,2,2,2_17,2,,False,
2931,transport,2,2,2_18,0,,False,
2932,transport,2,2,2_18,1,,False,
2933,transport,2,2,2_18,2,,False,
2934,transport,2,2,2_19,0,,False,
2935,transport,2,2,2_19,1,,False,
2936,transport,2,2,2_19,2,,False,
2937,transport,2,2,2_20,0,,False,
2938,transport,2,2,2_20,1,,False,
2939,transport,2,2,2_20,2,,False,
2940,transport,2,2,2_21,0,,False,
2941,transport,2,2,2_21,1,,False,
2942,transport,2,2,2_21,2,,False,
2943,transport,2,2,2_22,0,,False,
2944,transport,2,2,2_22,1,,False,
2945,transport,2,2,2_22,2,,False,
2946,transport,2,2,2_23,0,,False,
2947,transport,2,2,2_23,1,,False,
2948,transport,2,2,2_23,2,,False,
2949,transport,2,2,2_24,0,,False,
2950,transport,2,2,2_24,1,,False,
2951,transport,2,2,2_24,2,,False,
2952,transport,2,2,2_25,0,,False,
2953,transport,2,2,2_25,1,,False,
2954,transport,2,2,2_25,2,,False,
2955,transport,2,2,2_26,0,,False,
2956,transport,2,2,2_26,1,,False,
2957,transport,2,2,2_26,2,,False,
2958,transport,2,2,2_27,0,,False,
2959,transport,2,2,2_27,1,,False,
2960,transport,2,2,2_27,2,,False,
2961,transport,2,2,2_28,0,,False,
2962,transport,2,2,2_28,1,,False,
2963,transport,2,2,2_28,2,,False,
2964,transport,2,2,2_29,0,,False,
2965,transport,2,2,2_29,1,,False,
2966,transport,2,2,2_29,2,,False,
2967,transport,2,2,2_30,0,,False,
2968,transport,2,2,2_30,1,,False,
2969,transport,2,2,2_30,2,,False,
2970,transport,3,1,0_01,0,3.0,True,0.23702144622802734
2971,transport,3,1,0_01,1,3.0,True,0.23065710067749023
2972,transport,3,1,0_01,2,3.0,True,0.25405001640319824
2973,transport,3,1,0_02,0,6.0,True,0.3905141353607178
2974,transport,3,1,0_02,1,4.0,True,0.43468189239501953
2975,transport,3,1,0_02,2,6.0,True,0.45546793937683105
2976,transport,3,1,0_03,0,16.0,True,0.9163079261779785
2977,transport,3,1,0_03,1,6.0,True,0.4413890838623047
2978,transport,3,1,0_03,2,14.0,True,0.855811595916748
2979,transport,3,1,0_04,0,16.0,True,1.0139074325561523
2980,transport,3,1,0_04,1,6.0,True,0.5998597145080566
2981,transport,3,1,0_04,2,8.0,True,0.6317422389984131
2982,transport,3,1,0_05,0,48.0,True,1.6496615409851074
2983,transport,3,1,0_05,1,44.0,True,1.8333842754364014
2984,transport,3,1,0_05,2,28.0,True,1.048323154449463
2985,transport,3,1,0_06,0,26.0,True,1.0860042572021484
2986,transport,3,1,0_06,1,37.0,True,1.5955471992492676
2987,transport,3,1,0_06,2,23.0,True,1.1455566883087158
2988,transport,3,1,0_07,0,28.0,True,1.4090633392333984
2989,transport,3,1,0_07,1,20.0,True,1.0542469024658203
2990,transport,3,1,0_07,2,57.0,True,2.371410846710205
2991,transport,3,1,0_08,0,59.0,True,2.319413661956787
2992,transport,3,1,0_08,1,44.0,True,1.8670377731323242
2993,transport,3,1,0_08,2,40.0,True,1.8204574584960938
2994,transport,3,1,0_09,0,36.0,True,3.3885996341705322
2995,transport,3,1,0_09,1,57.0,True,2.3674283027648926
2996,transport,3,1,0_09,2,53.0,True,2.0408763885498047
2997,transport,3,1,0_10,0,49.0,True,2.4332077503204346
2998,transport,3,1,0_10,1,21.0,True,1.4661555290222168
2999,transport,3,1,0_10,2,58.0,True,3.0809364318847656
3000,transport,3,1,0_11,0,50.0,True,2.3695895671844482
3001,transport,3,1,0_11,1,50.0,True,2.358994722366333
3002,transport,3,1,0_11,2,131.0,True,4.879356384277344
3003,transport,3,1,0_12,0,181.0,True,7.788965702056885
3004,transport,3,1,0_12,1,101.0,True,5.1009156703948975
3005,transport,3,1,0_12,2,57.0,True,3.363060474395752
3006,transport,3,1,0_13,0,45.0,True,2.8775813579559326
3007,transport,3,1,0_13,1,168.0,True,7.573369979858398
3008,transport,3,1,0_13,2,81.0,True,4.844204664230347
3009,transport,3,1,0_14,0,198.0,True,7.308461904525757
3010,transport,3,1,0_14,1,123.0,True,4.575946807861328
3011,transport,3,1,0_14,2,158.0,True,5.577409505844116
3012,transport,3,1,0_15,0,94.0,True,6.374201059341431
3013,transport,3,1,0_15,1,721.0,True,43.5952570438385
3014,transport,3,1,0_15,2,57.0,True,4.47678804397583
3015,transport,3,1,0_16,0,153.0,True,6.824540853500366
3016,transport,3,1,0_16,1,145.0,True,6.735040187835693
3017,transport,3,1,0_16,2,157.0,True,7.063030242919922
3018,transport,3,1,0_17,0,213.0,True,9.700396299362183
3019,transport,3,1,0_17,1,301.0,True,12.478972911834717
3020,transport,3,1,0_17,2,140.0,True,7.171377897262573
3021,transport,3,1,0_18,0,148.0,True,7.950399398803711
3022,transport,3,1,0_18,1,186.0,True,10.130999088287354
3023,transport,3,1,0_18,2,229.0,True,12.47048306465149
3024,transport,3,1,0_19,0,2201.0,True,96.20870065689087
3025,transport,3,1,0_19,1,647.0,True,30.09468150138855
3026,transport,3,1,0_19,2,1956.0,True,87.26713299751282
3027,transport,3,1,0_20,0,156.0,True,9.838265419006348
3028,transport,3,1,0_20,1,166.0,True,9.959721088409424
3029,transport,3,1,0_20,2,196.0,True,13.42409086227417
3030,transport,3,1,0_21,0,,False,
3031,transport,3,1,0_21,1,,False,
3032,transport,3,1,0_21,2,,False,
3033,transport,3,1,0_22,0,309.0,True,24.138842821121216
3034,transport,3,1,0_22,1,1214.0,True,92.23281240463257
3035,transport,3,1,0_22,2,765.0,True,64.07143259048462
3036,transport,3,1,0_23,0,296.0,True,19.007911443710327
3037,transport,3,1,0_23,1,198.0,True,12.279762744903564
3038,transport,3,1,0_23,2,4400.0,True,226.45162081718445
3039,transport,3,1,0_24,0,864.0,True,46.77961230278015
3040,transport,3,1,0_24,1,892.0,True,47.732948541641235
3041,transport,3,1,0_24,2,1004.0,True,55.78874230384827
3042,transport,3,1,0_25,0,4059.0,True,296.8071346282959
3043,transport,3,1,0_25,1,239.0,True,19.20702338218689
3044,transport,3,1,0_25,2,4664.0,True,331.99812960624695
3045,transport,3,1,0_26,0,1824.0,True,127.98005628585815
3046,transport,3,1,0_26,1,4621.0,True,295.7126898765564
3047,transport,3,1,0_26,2,1374.0,True,91.43740725517273
3048,transport,3,1,0_27,0,,False,
3049,transport,3,1,0_27,1,,False,
3050,transport,3,1,0_27,2,,False,
3051,transport,3,1,0_28,0,,False,
3052,transport,3,1,0_28,1,,False,
3053,transport,3,1,0_28,2,,False,
3054,transport,3,1,0_29,0,,False,
3055,transport,3,1,0_29,1,,False,
3056,transport,3,1,0_29,2,,False,
3057,transport,3,1,0_30,0,,False,
3058,transport,3,1,0_30,1,,False,
3059,transport,3,1,0_30,2,,False,
3060,transport,3,1,1_01,0,63.0,True,7.890236854553223
3061,transport,3,1,1_01,1,315.0,True,31.787315845489502
3062,transport,3,1,1_01,2,140.0,True,14.76891565322876
3063,transport,3,1,1_02,0,148.0,True,18.469597578048706
3064,transport,3,1,1_02,1,144.0,True,26.40280246734619
3065,transport,3,1,1_02,2,93.0,True,12.753514051437378
3066,transport,3,1,1_03,0,134.0,True,13.922650814056396
3067,transport,3,1,1_03,1,185.0,True,18.472119092941284
3068,transport,3,1,1_03,2,100.0,True,11.176728010177612
3069,transport,3,1,1_04,0,161.0,True,33.56363797187805
3070,transport,3,1,1_04,1,376.0,True,74.66653800010681
3071,transport,3,1,1_04,2,322.0,True,61.4433171749115
3072,transport,3,1,1_05,0,358.0,True,34.574063301086426
3073,transport,3,1,1_05,1,410.0,True,40.381651401519775
3074,transport,3,1,1_05,2,327.0,True,37.384389877319336
3075,transport,3,1,1_06,0,270.0,True,63.74237942695618
3076,transport,3,1,1_06,1,146.0,True,39.15008068084717
3077,transport,3,1,1_06,2,322.0,True,84.63417148590088
3078,transport,3,1,1_07,0,353.0,True,117.09940719604492
3079,transport,3,1,1_07,1,395.0,True,136.5259883403778
3080,transport,3,1,1_07,2,300.0,True,100.07431817054749
3081,transport,3,1,1_08,0,243.0,True,46.86286950111389
3082,transport,3,1,1_08,1,221.0,True,44.27178955078125
3083,transport,3,1,1_08,2,334.0,True,62.262572288513184
3084,transport,3,1,1_09,0,587.0,True,60.65547704696655
3085,transport,3,1,1_09,1,546.0,True,58.365649938583374
3086,transport,3,1,1_09,2,510.0,True,53.57848906517029
3087,transport,3,1,1_10,0,411.0,True,84.1520357131958
3088,transport,3,1,1_10,1,443.0,True,89.38625502586365
3089,transport,3,1,1_10,2,336.0,True,70.28671646118164
3090,transport,3,1,1_11,0,524.0,True,236.9905617237091
3091,transport,3,1,1_11,1,373.0,True,181.05882143974304
3092,transport,3,1,1_11,2,531.0,True,258.10168170928955
3093,transport,3,1,1_12,0,429.0,True,145.91448497772217
3094,transport,3,1,1_12,1,547.0,True,139.21054244041443
3095,transport,3,1,1_12,2,706.0,True,180.08511018753052
3096,transport,3,1,1_13,0,524.0,True,248.4452247619629
3097,transport,3,1,1_13,1,351.0,True,173.29411101341248
3098,transport,3,1,1_13,2,531.0,True,255.87123131752014
3099,transport,3,1,1_14,0,684.0,True,277.0619444847107
3100,transport,3,1,1_14,1,439.0,True,194.13131761550903
3101,transport,3,1,1_14,2,709.0,True,285.0152416229248
3102,transport,3,1,1_15,0,759.0,True,438.0363914966583
3103,transport,3,1,1_15,1,562.0,True,334.64695286750793
3104,transport,3,1,1_15,2,762.0,True,444.65817642211914
3105,transport,3,1,1_16,0,874.0,True,140.69321203231812
3106,transport,3,1,1_16,1,1236.0,True,195.14366579055786
3107,transport,3,1,1_16,2,1990.0,True,313.75140619277954
3108,transport,3,1,1_17,0,1482.0,True,242.87431406974792
3109,transport,3,1,1_17,1,993.0,True,173.38706183433533
3110,transport,3,1,1_17,2,2730.0,True,439.66039538383484
3111,transport,3,1,1_18,0,526.0,True,337.63480520248413
3112,transport,3,1,1_18,1,692.0,True,437.0025956630707
3113,transport,3,1,1_18,2,825.0,True,542.8530497550964
3114,transport,3,1,1_19,0,854.0,True,594.9418683052063
3115,transport,3,1,1_19,1,671.0,True,494.52809500694275
3116,transport,3,1,1_19,2,1031.0,True,734.5471122264862
3117,transport,3,1,1_20,0,759.0,True,339.6264793872833
3118,transport,3,1,1_20,1,1020.0,True,442.18226885795593
3119,transport,3,1,1_20,2,1107.0,True,471.15248107910156
3120,transport,3,1,1_21,0,1932.0,True,746.9483783245087
3121,transport,3,1,1_21,1,3003.0,True,1137.4286527633667
3122,transport,3,1,1_21,2,1230.0,True,462.654931306839
3123,transport,3,1,1_22,0,1181.0,True,246.47625422477722
3124,transport,3,1,1_22,1,4060.0,True,829.181229352951
3125,transport,3,1,1_22,2,2775.0,True,570.419347524643
3126,transport,3,1,1_23,0,1064.0,True,544.6444728374481
3127,transport,3,1,1_23,1,1469.0,True,697.0607709884644
3128,transport,3,1,1_23,2,1116.0,True,567.1589770317078
3129,transport,3,1,1_24,0,2245.0,True,2276.215769290924
3130,transport,3,1,1_24,1,1104.0,True,1153.9820022583008
3131,transport,3,1,1_24,2,825.0,True,853.7710826396942
3132,transport,3,1,1_25,0,1342.0,True,313.86297154426575
3133,transport,3,1,1_25,1,2177.0,True,492.5996673107147
3134,transport,3,1,1_25,2,3024.0,True,699.3802418708801
3135,transport,3,1,1_26,0,1212.0,True,858.7844665050507
3136,transport,3,1,1_26,1,1230.0,True,898.3018667697906
3137,transport,3,1,1_26,2,1789.0,True,1295.9449145793915
3138,transport,3,1,1_27,0,3191.0,True,3375.498560667038
3139,transport,3,1,1_27,1,2295.0,True,2519.117621421814
3140,transport,3,1,1_27,2,1692.0,True,1848.0487904548645
3141,transport,3,1,1_28,0,4770.0,True,1458.4698531627655
3142,transport,3,1,1_28,1,2315.0,True,713.9865255355835
3143,transport,3,1,1_28,2,4260.0,True,1412.449068069458
3144,transport,3,1,1_29,0,1500.0,True,1312.044020652771
3145,transport,3,1,1_29,1,2158.0,True,1927.709306716919
3146,transport,3,1,1_29,2,1606.0,True,1569.1048455238342
3147,transport,3,1,1_30,0,,False,
3148,transport,3,1,1_30,1,2230.0,True,2504.2542169094086
3149,transport,3,1,1_30,2,,False,
3150,transport,3,1,2_01,0,823.0,True,1246.871530532837
3151,transport,3,1,2_01,1,741.0,True,1111.241738319397
3152,transport,3,1,2_01,2,895.0,True,1335.8483755588531
3153,transport,3,1,2_02,0,1326.0,True,514.8615515232086
3154,transport,3,1,2_02,1,2393.0,True,918.7075455188751
3155,transport,3,1,2_02,2,1839.0,True,711.0931611061096
3156,transport,3,1,2_03,0,1236.0,True,1616.14142203331
3157,transport,3,1,2_03,1,1550.0,True,1961.7315697669983
3158,transport,3,1,2_03,2,1729.0,True,2331.026883125305
3159,transport,3,1,2_04,0,1330.0,True,1337.7673554420471
3160,transport,3,1,2_04,1,1468.0,True,1469.55814743042
3161,transport,3,1,2_04,2,1444.0,True,1530.7650249004364
3162,transport,3,1,2_05,0,,False,
3163,transport,3,1,2_05,1,,False,
3164,transport,3,1,2_05,2,,False,
3165,transport,3,1,2_06,0,,False,
3166,transport,3,1,2_06,1,2040.0,True,4231.484348297119
3167,transport,3,1,2_06,2,2933.0,True,6368.3211324214935
3168,transport,3,1,2_07,0,,False,
3169,transport,3,1,2_07,1,,False,
3170,transport,3,1,2_07,2,,False,
3171,transport,3,1,2_08,0,,False,
3172,transport,3,1,2_08,1,,False,
3173,transport,3,1,2_08,2,,False,
3174,transport,3,1,2_09,0,,False,
3175,transport,3,1,2_09,1,,False,
3176,transport,3,1,2_09,2,,False,
3177,transport,3,1,2_10,0,3738.0,True,2958.8932013511658
3178,transport,3,1,2_10,1,4192.0,True,3237.954048395157
3179,transport,3,1,2_10,2,6383.0,True,5067.289185762405
3180,transport,3,1,2_11,0,,False,
3181,transport,3,1,2_11,1,,False,
3182,transport,3,1,2_11,2,,False,
3183,transport,3,1,2_12,0,,False,
3184,transport,3,1,2_12,1,,False,
3185,transport,3,1,2_12,2,,False,
3186,transport,3,1,2_13,0,4997.0,True,4354.21245265007
3187,transport,3,1,2_13,1,,False,
3188,transport,3,1,2_13,2,,False,
3189,transport,3,1,2_14,0,,False,
3190,transport,3,1,2_14,1,,False,
3191,transport,3,1,2_14,2,,False,
3192,transport,3,1,2_15,0,4418.0,True,6127.0692019462585
3193,transport,3,1,2_15,1,6835.0,True,9825.580687522888
3194,transport,3,1,2_15,2,5665.0,True,7608.353528261185
3195,transport,3,1,2_16,0,,False,
3196,transport,3,1,2_16,1,,False,
3197,transport,3,1,2_16,2,,False,
3198,transport,3,1,2_17,0,,False,
3199,transport,3,1,2_17,1,,False,
3200,transport,3,1,2_17,2,,False,
3201,transport,3,1,2_18,0,,False,
3202,transport,3,1,2_18,1,,False,
3203,transport,3,1,2_18,2,,False,
3204,transport,3,1,2_19,0,,False,
3205,transport,3,1,2_19,1,,False,
3206,transport,3,1,2_19,2,,False,
3207,transport,3,1,2_20,0,,False,
3208,transport,3,1,2_20,1,,False,
3209,transport,3,1,2_20,2,,False,
3210,transport,3,1,2_21,0,,False,
3211,transport,3,1,2_21,1,,False,
3212,transport,3,1,2_21,2,,False,
3213,transport,3,1,2_22,0,,False,
3214,transport,3,1,2_22,1,,False,
3215,transport,3,1,2_22,2,,False,
3216,transport,3,1,2_23,0,,False,
3217,transport,3,1,2_23,1,,False,
3218,transport,3,1,2_23,2,,False,
3219,transport,3,1,2_24,0,,False,
3220,transport,3,1,2_24,1,,False,
3221,transport,3,1,2_24,2,,False,
3222,transport,3,1,2_25,0,,False,
3223,transport,3,1,2_25,1,,False,
3224,transport,3,1,2_25,2,,False,
3225,transport,3,1,2_26,0,,False,
3226,transport,3,1,2_26,1,,False,
3227,transport,3,1,2_26,2,,False,
3228,transport,3,1,2_27,0,,False,
3229,transport,3,1,2_27,1,,False,
3230,transport,3,1,2_27,2,,False,
3231,transport,3,1,2_28,0,,False,
3232,transport,3,1,2_28,1,,False,
3233,transport,3,1,2_28,2,,False,
3234,transport,3,1,2_29,0,,False,
3235,transport,3,1,2_29,1,,False,
3236,transport,3,1,2_29,2,,False,
3237,transport,3,1,2_30,0,,False,
3238,transport,3,1,2_30,1,,False,
3239,transport,3,1,2_30,2,,False,
3240,transport,3,2,0_01,0,3.0,True,0.3128232955932617
3241,transport,3,2,0_01,1,3.0,True,0.2656564712524414
3242,transport,3,2,0_01,2,3.0,True,0.24210786819458008
3243,transport,3,2,0_02,0,6.0,True,0.38225674629211426
3244,transport,3,2,0_02,1,4.0,True,0.28043603897094727
3245,transport,3,2,0_02,2,6.0,True,0.368971586227417
3246,transport,3,2,0_03,0,16.0,True,1.0338969230651855
3247,transport,3,2,0_03,1,16.0,True,0.9090745449066162
3248,transport,3,2,0_03,2,14.0,True,0.8176934719085693
3249,transport,3,2,0_04,0,16.0,True,0.9876217842102051
3250,transport,3,2,0_04,1,6.0,True,0.4507169723510742
3251,transport,3,2,0_04,2,8.0,True,0.5778374671936035
3252,transport,3,2,0_05,0,92.0,True,2.9361116886138916
3253,transport,3,2,0_05,1,37.0,True,1.6350386142730713
3254,transport,3,2,0_05,2,28.0,True,1.2290456295013428
3255,transport,3,2,0_06,0,36.0,True,1.4801723957061768
3256,transport,3,2,0_06,1,28.0,True,1.2777440547943115
3257,transport,3,2,0_06,2,81.0,True,2.454857587814331
3258,transport,3,2,0_07,0,49.0,True,2.011018991470337
3259,transport,3,2,0_07,1,37.0,True,1.7131476402282715
3260,transport,3,2,0_08,0,69.0,True,2.6391305923461914
3261,transport,3,2,0_08,1,54.0,True,2.144580125808716
3262,transport,3,2,0_09,0,18.0,True,1.0545213222503662
3263,transport,3,2,0_09,1,51.0,True,2.02581787109375
3264,transport,3,2,0_10,0,62.0,True,2.9713704586029053
3265,transport,3,2,0_10,1,24.0,True,1.6226673126220703
3266,transport,3,2,0_11,0,77.0,True,3.4836575984954834
3267,transport,3,2,0_11,1,56.0,True,2.810422658920288
3268,transport,3,2,0_12,0,134.0,True,6.734276056289673
3269,transport,3,2,0_12,1,135.0,True,6.833922863006592
3270,transport,3,2,0_13,0,168.0,True,8.590092182159424
