,domain,layer,dim,choice,problem,repeat,cycles,plan_length,plan_found,time
1391,blocksworld,4,32,best,1_14,2,0.0,266.0,True,48.96815633773804
1392,blocksworld,4,32,best,1_15,0,0.0,278.0,True,65.25546216964722
1393,blocksworld,4,32,best,1_15,1,0.0,272.0,True,58.29002332687378
1394,blocksworld,4,32,best,1_15,2,0.0,270.0,True,56.700390338897705
1395,blocksworld,4,32,best,1_16,0,0.0,278.0,True,66.95744514465332
1396,blocksworld,4,32,best,1_16,1,0.0,292.0,True,67.43334102630615
1397,blocksworld,4,32,best,1_16,2,0.0,284.0,True,71.7814257144928
1398,blocksworld,4,32,best,1_17,0,0.0,300.0,True,67.69265341758728
1399,blocksworld,4,32,best,1_17,1,0.0,304.0,True,69.14264988899231
1400,blocksworld,4,32,best,1_17,2,0.0,300.0,True,68.86140608787537
1401,blocksworld,4,32,best,1_18,0,0.0,332.0,True,92.1243634223938
1402,blocksworld,4,32,best,1_18,1,0.0,332.0,True,92.78922152519226
1403,blocksworld,4,32,best,1_18,2,0.0,334.0,True,85.66096377372742
1404,blocksworld,4,32,best,1_19,0,0.0,336.0,True,136.95500087738037
1405,blocksworld,4,32,best,1_19,1,0.0,340.0,True,104.230886220932
1406,blocksworld,4,32,best,1_19,2,0.0,340.0,True,100.0219988822937
1407,blocksworld,4,32,best,1_20,0,0.0,358.0,True,110.43795919418335
1408,blocksworld,4,32,best,1_20,1,0.0,346.0,True,100.2489116191864
1409,blocksworld,4,32,best,1_20,2,0.0,358.0,True,101.4145040512085
1410,blocksworld,4,32,best,1_21,0,0.0,362.0,True,119.3700520992279
1411,blocksworld,4,32,best,1_21,1,0.0,360.0,True,106.77315044403076
1412,blocksworld,4,32,best,1_21,2,0.0,360.0,True,109.30126166343689
1413,blocksworld,4,32,best,1_22,0,0.0,366.0,True,126.21632599830627
1414,blocksworld,4,32,best,1_22,1,0.0,362.0,True,119.77680253982544
1415,blocksworld,4,32,best,1_22,2,0.0,370.0,True,109.73144769668579
1416,blocksworld,4,32,best,1_23,0,0.0,408.0,True,160.35761904716492
1417,blocksworld,4,32,best,1_23,1,0.0,404.0,True,152.22631764411926
1418,blocksworld,4,32,best,1_23,2,0.0,410.0,True,159.55299496650696
1419,blocksworld,4,32,best,1_24,0,0.0,390.0,True,135.91212034225464
1420,blocksworld,4,32,best,1_24,1,0.0,384.0,True,150.2759668827057
1421,blocksworld,4,32,best,1_24,2,0.0,384.0,True,143.27030062675476
1422,blocksworld,4,32,best,1_25,0,0.0,414.0,True,167.35528922080994
1423,blocksworld,4,32,best,1_25,1,0.0,404.0,True,153.59915900230408
1424,blocksworld,4,32,best,1_25,2,0.0,396.0,True,153.6479263305664
1425,blocksworld,4,32,best,1_26,0,0.0,432.0,True,211.00427269935608
1426,blocksworld,4,32,best,1_26,1,0.0,444.0,True,202.59942650794983
1427,blocksworld,4,32,best,1_26,2,0.0,428.0,True,183.44349002838135
1428,blocksworld,4,32,best,1_27,0,0.0,434.0,True,192.2486536502838
1429,blocksworld,4,32,best,1_27,1,0.0,440.0,True,191.18908190727234
1430,blocksworld,4,32,best,1_27,2,0.0,430.0,True,227.98674964904785
1431,blocksworld,4,32,best,1_28,0,0.0,426.0,True,170.6805181503296
1432,blocksworld,4,32,best,1_28,1,0.0,426.0,True,172.29922080039978
1433,blocksworld,4,32,best,1_28,2,0.0,424.0,True,177.70722484588623
1434,blocksworld,4,32,best,1_29,0,0.0,450.0,True,212.34049940109253
1435,blocksworld,4,32,best,1_29,1,0.0,454.0,True,217.03721618652344
1436,blocksworld,4,32,best,1_29,2,0.0,448.0,True,213.39526796340942
1437,blocksworld,4,32,best,1_30,0,0.0,516.0,True,304.6084084510803
1438,blocksworld,4,32,best,1_30,1,0.0,516.0,True,400.50717210769653
1439,blocksworld,4,32,best,1_30,2,0.0,506.0,True,304.82726669311523
1440,blocksworld,4,8,best,0_01,0,0.0,10.0,True,0.4327836036682129
1441,blocksworld,4,8,best,0_01,1,0.0,10.0,True,0.49617886543273926
1442,blocksworld,4,8,best,0_01,2,0.0,10.0,True,0.3666207790374756
1443,blocksworld,4,8,best,0_02,0,0.0,8.0,True,0.43177342414855957
1444,blocksworld,4,8,best,0_02,1,0.0,8.0,True,0.3862643241882324
1445,blocksworld,4,8,best,0_02,2,0.0,8.0,True,0.43295717239379883
1446,blocksworld,4,8,best,0_03,0,0.0,20.0,True,0.6934614181518555
1447,blocksworld,4,8,best,0_03,1,0.0,20.0,True,0.7979049682617188
1448,blocksworld,4,8,best,0_03,2,0.0,20.0,True,0.8546829223632812
1449,blocksworld,4,8,best,0_04,0,0.0,24.0,True,0.9984927177429199
1450,blocksworld,4,8,best,0_04,1,0.0,24.0,True,0.7697436809539795
1451,blocksworld,4,8,best,0_04,2,0.0,24.0,True,0.8202245235443115
1452,blocksworld,4,8,best,0_05,0,0.0,24.0,True,0.903486967086792
1453,blocksworld,4,8,best,0_05,1,0.0,24.0,True,0.9673237800598145
1454,blocksworld,4,8,best,0_05,2,0.0,24.0,True,0.8840200901031494
1455,blocksworld,4,8,best,0_06,0,0.0,26.0,True,1.1633074283599854
1456,blocksworld,4,8,best,0_06,1,0.0,26.0,True,0.9904046058654785
1457,blocksworld,4,8,best,0_06,2,0.0,26.0,True,1.134768009185791
1458,blocksworld,4,8,best,0_07,0,0.0,32.0,True,1.2200539112091064
1459,blocksworld,4,8,best,0_07,1,0.0,32.0,True,1.2533154487609863
1460,blocksworld,4,8,best,0_07,2,0.0,32.0,True,1.1811399459838867
1461,blocksworld,4,8,best,0_08,0,0.0,32.0,True,1.1069529056549072
1462,blocksworld,4,8,best,0_08,1,0.0,32.0,True,1.1684658527374268
1463,blocksworld,4,8,best,0_08,2,0.0,32.0,True,1.1663355827331543
1464,blocksworld,4,8,best,0_09,0,0.0,36.0,True,1.4506340026855469
1465,blocksworld,4,8,best,0_09,1,0.0,36.0,True,1.2686700820922852
1466,blocksworld,4,8,best,0_09,2,0.0,36.0,True,1.296130895614624
1467,blocksworld,4,8,best,0_10,0,0.0,38.0,True,1.4264147281646729
1468,blocksworld,4,8,best,0_10,1,0.0,38.0,True,1.5017359256744385
1469,blocksworld,4,8,best,0_10,2,0.0,38.0,True,1.460761308670044
1470,blocksworld,4,8,best,0_11,0,0.0,48.0,True,1.9267733097076416
1471,blocksworld,4,8,best,0_11,1,0.0,48.0,True,1.8374614715576172
1472,blocksworld,4,8,best,0_11,2,0.0,48.0,True,1.7744085788726807
1473,blocksworld,4,8,best,0_12,0,0.0,44.0,True,1.7329273223876953
1474,blocksworld,4,8,best,0_12,1,0.0,42.0,True,1.6808116436004639
1475,blocksworld,4,8,best,0_12,2,0.0,44.0,True,1.6716246604919434
1476,blocksworld,4,8,best,0_13,0,0.0,44.0,True,1.8531301021575928
1477,blocksworld,4,8,best,0_13,1,0.0,46.0,True,2.058357000350952
1478,blocksworld,4,8,best,0_13,2,0.0,46.0,True,1.9672784805297852
1479,blocksworld,4,8,best,0_14,0,0.0,44.0,True,1.861133337020874
1480,blocksworld,4,8,best,0_14,1,0.0,44.0,True,2.0062735080718994
1481,blocksworld,4,8,best,0_14,2,0.0,46.0,True,1.808868408203125
1482,blocksworld,4,8,best,0_15,0,0.0,52.0,True,2.092737913131714
1483,blocksworld,4,8,best,0_15,1,0.0,52.0,True,2.1988465785980225
1484,blocksworld,4,8,best,0_15,2,0.0,50.0,True,2.0990257263183594
1485,blocksworld,4,8,best,0_16,0,0.0,60.0,True,2.732682704925537
1486,blocksworld,4,8,best,0_16,1,0.0,58.0,True,2.6406095027923584
1487,blocksworld,4,8,best,0_16,2,0.0,58.0,True,2.456514596939087
1488,blocksworld,4,8,best,0_17,0,0.0,60.0,True,2.647779941558838
1489,blocksworld,4,8,best,0_17,1,0.0,60.0,True,2.707073211669922
1490,blocksworld,4,8,best,0_17,2,0.0,60.0,True,2.5890631675720215
1491,blocksworld,4,8,best,0_18,0,0.0,54.0,True,2.6076149940490723
1492,blocksworld,4,8,best,0_18,1,0.0,54.0,True,2.551760673522949
1493,blocksworld,4,8,best,0_18,2,0.0,52.0,True,2.4324018955230713
1494,blocksworld,4,8,best,0_19,0,0.0,60.0,True,2.7567358016967773
1495,blocksworld,4,8,best,0_19,1,0.0,56.0,True,2.705737352371216
1496,blocksworld,4,8,best,0_19,2,0.0,58.0,True,2.843785285949707
1497,blocksworld,4,8,best,0_20,0,0.0,56.0,True,2.567603826522827
1498,blocksworld,4,8,best,0_20,1,0.0,56.0,True,2.5673305988311768
1499,blocksworld,4,8,best,0_20,2,0.0,56.0,True,2.3094382286071777
1500,blocksworld,4,8,best,0_21,0,0.0,60.0,True,2.589092493057251
1501,blocksworld,4,8,best,0_21,1,0.0,56.0,True,2.7235307693481445
1502,blocksworld,4,8,best,0_21,2,0.0,58.0,True,2.606652021408081
1503,blocksworld,4,8,best,0_22,0,0.0,76.0,True,3.9968395233154297
1504,blocksworld,4,8,best,0_22,1,0.0,76.0,True,4.02497673034668
1505,blocksworld,4,8,best,0_22,2,0.0,76.0,True,4.268508195877075
1506,blocksworld,4,8,best,0_23,0,0.0,62.0,True,3.0950512886047363
1507,blocksworld,4,8,best,0_23,1,0.0,62.0,True,2.8660571575164795
1508,blocksworld,4,8,best,0_23,2,0.0,66.0,True,2.9815866947174072
1509,blocksworld,4,8,best,0_24,0,0.0,80.0,True,4.740337371826172
1510,blocksworld,4,8,best,0_24,1,0.0,80.0,True,4.3921754360198975
1511,blocksworld,4,8,best,0_24,2,0.0,82.0,True,4.130082607269287
1512,blocksworld,4,8,best,0_25,0,0.0,86.0,True,5.102505922317505
1513,blocksworld,4,8,best,0_25,1,0.0,84.0,True,4.813552141189575
1514,blocksworld,4,8,best,0_25,2,0.0,86.0,True,5.126493215560913
1515,blocksworld,4,8,best,0_26,0,0.0,82.0,True,4.868053674697876
1516,blocksworld,4,8,best,0_26,1,0.0,76.0,True,4.153074741363525
1517,blocksworld,4,8,best,0_26,2,0.0,82.0,True,4.581761837005615
1518,blocksworld,4,8,best,0_27,0,0.0,70.0,True,3.846259832382202
1519,blocksworld,4,8,best,0_27,1,0.0,68.0,True,3.6301212310791016
1520,blocksworld,4,8,best,0_27,2,0.0,72.0,True,3.889431953430176
1521,blocksworld,4,8,best,0_28,0,0.0,86.0,True,4.7268571853637695
1522,blocksworld,4,8,best,0_28,1,0.0,90.0,True,4.665223598480225
1523,blocksworld,4,8,best,0_28,2,0.0,88.0,True,4.880750417709351
1524,blocksworld,4,8,best,0_29,0,0.0,80.0,True,4.149988889694214
1525,blocksworld,4,8,best,0_29,1,0.0,82.0,True,4.306464910507202
1526,blocksworld,4,8,best,0_29,2,0.0,78.0,True,4.145833253860474
1527,blocksworld,4,8,best,0_30,0,0.0,100.0,True,5.84441614151001
1528,blocksworld,4,8,best,0_30,1,0.0,92.0,True,5.334845542907715
1529,blocksworld,4,8,best,0_30,2,0.0,100.0,True,5.854255437850952
1530,blocksworld,4,8,best,1_01,0,0.0,116.0,True,7.574553489685059
1531,blocksworld,4,8,best,1_01,1,0.0,114.0,True,6.961908340454102
1532,blocksworld,4,8,best,1_01,2,0.0,114.0,True,7.233409643173218
1533,blocksworld,4,8,best,1_02,0,0.0,114.0,True,8.550354719161987
1534,blocksworld,4,8,best,1_02,1,0.0,122.0,True,8.436609029769897
1535,blocksworld,4,8,best,1_02,2,0.0,124.0,True,9.134905338287354
1536,blocksworld,4,8,best,1_03,0,0.0,132.0,True,8.617123126983643
1537,blocksworld,4,8,best,1_03,1,0.0,122.0,True,8.445984840393066
1538,blocksworld,4,8,best,1_03,2,0.0,132.0,True,8.664026975631714
1539,blocksworld,4,8,best,1_04,0,0.0,160.0,True,14.499746561050415
1540,blocksworld,4,8,best,1_04,1,0.0,156.0,True,13.993307113647461
1541,blocksworld,4,8,best,1_04,2,0.0,160.0,True,14.07578420639038
1542,blocksworld,4,8,best,1_05,0,0.0,160.0,True,15.950479745864868
1543,blocksworld,4,8,best,1_05,1,0.0,154.0,True,13.49790358543396
1544,blocksworld,4,8,best,1_05,2,0.0,164.0,True,14.764476776123047
1545,blocksworld,4,8,best,1_06,0,0.0,156.0,True,14.039853811264038
1546,blocksworld,4,8,best,1_06,1,0.0,154.0,True,13.911307573318481
1547,blocksworld,4,8,best,1_06,2,0.0,166.0,True,15.139400005340576
1548,blocksworld,4,8,best,1_07,0,0.0,182.0,True,19.67221236228943
1549,blocksworld,4,8,best,1_07,1,0.0,182.0,True,19.958979606628418
1550,blocksworld,4,8,best,1_07,2,0.0,186.0,True,20.2431423664093
1551,blocksworld,4,8,best,1_08,0,0.0,194.0,True,25.470598697662354
1552,blocksworld,4,8,best,1_08,1,0.0,192.0,True,26.451130867004395
1553,blocksworld,4,8,best,1_08,2,0.0,198.0,True,27.55123019218445
1554,blocksworld,4,8,best,1_09,0,0.0,202.0,True,27.908171892166138
1555,blocksworld,4,8,best,1_09,1,0.0,192.0,True,24.758078813552856
1556,blocksworld,4,8,best,1_09,2,0.0,200.0,True,28.519883394241333
1557,blocksworld,4,8,best,1_10,0,0.0,216.0,True,29.115230321884155
1558,blocksworld,4,8,best,1_10,1,0.0,206.0,True,28.55610680580139
1559,blocksworld,4,8,best,1_10,2,0.0,220.0,True,28.750858545303345
1560,blocksworld,4,8,best,1_11,0,0.0,230.0,True,37.51523184776306
1561,blocksworld,4,8,best,1_11,1,0.0,222.0,True,35.08079385757446
1562,blocksworld,4,8,best,1_11,2,0.0,232.0,True,38.72244310379028
1563,blocksworld,4,8,best,1_12,0,0.0,256.0,True,46.18247127532959
1564,blocksworld,4,8,best,1_12,1,0.0,258.0,True,44.529738664627075
1565,blocksworld,4,8,best,1_12,2,0.0,270.0,True,51.852739334106445
1566,blocksworld,4,8,best,1_13,0,0.0,266.0,True,52.82603311538696
1567,blocksworld,4,8,best,1_13,1,0.0,268.0,True,50.998738050460815
1568,blocksworld,4,8,best,1_13,2,0.0,282.0,True,54.011391162872314
1569,blocksworld,4,8,best,1_14,0,0.0,266.0,True,48.997740268707275
1570,blocksworld,4,8,best,1_14,1,0.0,260.0,True,44.666558504104614
1571,blocksworld,4,8,best,1_14,2,0.0,268.0,True,54.10541033744812
1572,blocksworld,4,8,best,1_15,0,0.0,280.0,True,60.32757544517517
1573,blocksworld,4,8,best,1_15,1,0.0,268.0,True,53.26826858520508
1574,blocksworld,4,8,best,1_15,2,0.0,270.0,True,57.81527781486511
1575,blocksworld,4,8,best,1_16,0,0.0,284.0,True,61.85217595100403
1576,blocksworld,4,8,best,1_16,1,0.0,280.0,True,60.31780648231506
1577,blocksworld,4,8,best,1_16,2,0.0,288.0,True,70.96842169761658
1578,blocksworld,4,8,best,1_17,0,0.0,292.0,True,68.29824733734131
1579,blocksworld,4,8,best,1_17,1,0.0,296.0,True,64.63242650032043
1580,blocksworld,4,8,best,1_17,2,0.0,298.0,True,68.1245129108429
1581,blocksworld,4,8,best,1_18,0,0.0,330.0,True,85.73203253746033
1582,blocksworld,4,8,best,1_18,1,0.0,314.0,True,74.18635249137878
1583,blocksworld,4,8,best,1_18,2,0.0,332.0,True,80.79339671134949
1584,blocksworld,4,8,best,1_19,0,0.0,334.0,True,102.542147397995
1585,blocksworld,4,8,best,1_19,1,0.0,328.0,True,93.67471385002136
1586,blocksworld,4,8,best,1_19,2,0.0,338.0,True,99.1746244430542
1587,blocksworld,4,8,best,1_20,0,0.0,346.0,True,118.809401512146
1588,blocksworld,4,8,best,1_20,1,0.0,350.0,True,95.72914505004883
1589,blocksworld,4,8,best,1_20,2,0.0,360.0,True,120.12210869789124
1590,blocksworld,4,8,best,1_21,0,0.0,360.0,True,112.05897164344788
1591,blocksworld,4,8,best,1_21,1,0.0,352.0,True,102.04867458343506
1592,blocksworld,4,8,best,1_21,2,0.0,366.0,True,107.65107107162476
1593,blocksworld,4,8,best,1_22,0,0.0,358.0,True,122.75131630897522
1594,blocksworld,4,8,best,1_22,1,0.0,356.0,True,110.40894317626953
1595,blocksworld,4,8,best,1_22,2,0.0,370.0,True,115.19289803504944
1596,blocksworld,4,8,best,1_23,0,0.0,398.0,True,146.63552165031433
1597,blocksworld,4,8,best,1_23,1,0.0,402.0,True,144.77861142158508
1598,blocksworld,4,8,best,1_23,2,0.0,416.0,True,154.98572087287903
1599,blocksworld,4,8,best,1_24,0,0.0,378.0,True,132.73573970794678
1600,blocksworld,4,8,best,1_24,1,0.0,378.0,True,119.20200967788696
1601,blocksworld,4,8,best,1_24,2,0.0,388.0,True,135.70149183273315
1602,blocksworld,4,8,best,1_25,0,0.0,406.0,True,151.48181176185608
1603,blocksworld,4,8,best,1_25,1,0.0,382.0,True,139.6183958053589
1604,blocksworld,4,8,best,1_25,2,0.0,406.0,True,159.24021363258362
1605,blocksworld,4,8,best,1_26,0,0.0,428.0,True,199.52548146247864
1606,blocksworld,4,8,best,1_26,1,0.0,434.0,True,180.81826782226562
1607,blocksworld,4,8,best,1_26,2,0.0,438.0,True,182.71160626411438
1608,blocksworld,4,8,best,1_27,0,0.0,432.0,True,200.4824047088623
1609,blocksworld,4,8,best,1_27,1,0.0,430.0,True,185.8766210079193
1610,blocksworld,4,8,best,1_27,2,0.0,450.0,True,199.38158059120178
1611,blocksworld,4,8,best,1_28,0,0.0,438.0,True,171.61007952690125
1612,blocksworld,4,8,best,1_28,1,0.0,418.0,True,161.2216136455536
1613,blocksworld,4,8,best,1_28,2,0.0,434.0,True,179.26414942741394
1614,blocksworld,4,8,best,1_29,0,0.0,466.0,True,202.7658884525299
1615,blocksworld,4,8,best,1_29,1,0.0,446.0,True,204.80292391777039
1616,blocksworld,4,8,best,1_29,2,0.0,460.0,True,225.76955342292786
1617,blocksworld,4,8,best,1_30,0,0.0,508.0,True,331.8614807128906
1618,blocksworld,4,8,best,1_30,1,0.0,500.0,True,294.9560475349426
1619,blocksworld,4,8,best,1_30,2,0.0,514.0,True,349.08592224121094
1620,ferry,2,16,best,0_01,0,0.0,8.0,True,0.2556452751159668
1621,ferry,2,16,best,0_01,1,0.0,8.0,True,0.3855252265930176
1622,ferry,2,16,best,0_01,2,0.0,8.0,True,0.2466413974761963
1623,ferry,2,16,best,0_02,0,0.0,8.0,True,0.37842392921447754
1624,ferry,2,16,best,0_02,1,0.0,8.0,True,0.24379777908325195
1625,ferry,2,16,best,0_02,2,0.0,8.0,True,0.29886293411254883
1626,ferry,2,16,best,0_03,0,0.0,12.0,True,0.43607449531555176
1627,ferry,2,16,best,0_03,1,0.0,12.0,True,0.46311092376708984
1628,ferry,2,16,best,0_03,2,0.0,12.0,True,0.35075807571411133
1629,ferry,2,16,best,0_04,0,0.0,11.0,True,0.39386916160583496
1630,ferry,2,16,best,0_04,1,0.0,11.0,True,0.41845178604125977
1631,ferry,2,16,best,0_04,2,0.0,11.0,True,0.4538877010345459
1632,ferry,2,16,best,0_05,0,0.0,15.0,True,0.5382936000823975
1633,ferry,2,16,best,0_05,1,0.0,15.0,True,0.5047950744628906
1634,ferry,2,16,best,0_05,2,0.0,15.0,True,0.6330735683441162
1635,ferry,2,16,best,0_06,0,0.0,18.0,True,0.576286792755127
1636,ferry,2,16,best,0_06,1,0.0,18.0,True,0.5660905838012695
1637,ferry,2,16,best,0_06,2,0.0,18.0,True,0.54392409324646
1638,ferry,2,16,best,0_07,0,0.0,19.0,True,0.7840850353240967
1639,ferry,2,16,best,0_07,1,0.0,19.0,True,0.6982934474945068
1640,ferry,2,16,best,0_07,2,0.0,19.0,True,0.6482555866241455
1641,ferry,2,16,best,0_08,0,0.0,23.0,True,0.6942927837371826
1642,ferry,2,16,best,0_08,1,0.0,23.0,True,0.8896455764770508
1643,ferry,2,16,best,0_08,2,0.0,23.0,True,0.73862624168396
1644,ferry,2,16,best,0_09,0,0.0,24.0,True,0.876619815826416
1645,ferry,2,16,best,0_09,1,0.0,24.0,True,0.7345709800720215
1646,ferry,2,16,best,0_09,2,0.0,24.0,True,0.5827367305755615
1647,ferry,2,16,best,0_10,0,0.0,26.0,True,0.8526484966278076
1648,ferry,2,16,best,0_10,1,0.0,26.0,True,0.8697679042816162
1649,ferry,2,16,best,0_10,2,0.0,26.0,True,0.8417587280273438
1650,ferry,2,16,best,0_11,0,0.0,30.0,True,1.0468478202819824
1651,ferry,2,16,best,0_11,1,0.0,30.0,True,0.9676306247711182
1652,ferry,2,16,best,0_11,2,0.0,30.0,True,0.9210059642791748
1653,ferry,2,16,best,0_12,0,0.0,29.0,True,0.7963230609893799
1654,ferry,2,16,best,0_12,1,0.0,29.0,True,0.924062967300415
1655,ferry,2,16,best,0_12,2,0.0,29.0,True,1.071312427520752
1656,ferry,2,16,best,0_13,0,0.0,31.0,True,0.933882474899292
1657,ferry,2,16,best,0_13,1,0.0,31.0,True,1.0557682514190674
1658,ferry,2,16,best,0_13,2,0.0,31.0,True,1.0004041194915771
1659,ferry,2,16,best,0_14,0,0.0,33.0,True,1.0309817790985107
1660,ferry,2,16,best,0_14,1,0.0,35.0,True,1.2927985191345215
1661,ferry,2,16,best,0_14,2,0.0,33.0,True,1.120802640914917
1662,ferry,2,16,best,0_15,0,0.0,37.0,True,1.2654573917388916
1663,ferry,2,16,best,0_15,1,0.0,37.0,True,1.1125967502593994
1664,ferry,2,16,best,0_15,2,0.0,37.0,True,1.1432216167449951
1665,ferry,2,16,best,0_16,0,0.0,39.0,True,1.1885387897491455
1666,ferry,2,16,best,0_16,1,0.0,39.0,True,1.3264737129211426
1667,ferry,2,16,best,0_16,2,0.0,39.0,True,1.2226972579956055
1668,ferry,2,16,best,0_17,0,0.0,45.0,True,1.3817312717437744
1669,ferry,2,16,best,0_17,1,0.0,45.0,True,1.344148874282837
1670,ferry,2,16,best,0_17,2,0.0,45.0,True,1.244433879852295
1671,ferry,2,16,best,0_18,0,0.0,40.0,True,1.3051037788391113
1672,ferry,2,16,best,0_18,1,0.0,40.0,True,1.4424521923065186
1673,ferry,2,16,best,0_18,2,0.0,40.0,True,1.3587713241577148
1674,ferry,2,16,best,0_19,0,0.0,44.0,True,1.3334169387817383
1675,ferry,2,16,best,0_19,1,0.0,44.0,True,1.3776159286499023
1676,ferry,2,16,best,0_19,2,0.0,46.0,True,1.3640191555023193
1677,ferry,2,16,best,0_20,0,0.0,49.0,True,1.494063377380371
1678,ferry,2,16,best,0_20,1,0.0,49.0,True,1.6526927947998047
1679,ferry,2,16,best,0_20,2,0.0,49.0,True,1.506927490234375
1680,ferry,2,16,best,0_21,0,0.0,49.0,True,1.5380868911743164
1681,ferry,2,16,best,0_21,1,0.0,49.0,True,1.558427333831787
1682,ferry,2,16,best,0_21,2,0.0,49.0,True,1.499375820159912
1683,ferry,2,16,best,0_22,0,0.0,50.0,True,1.615797996520996
1684,ferry,2,16,best,0_22,1,0.0,50.0,True,1.5110411643981934
1685,ferry,2,16,best,0_22,2,0.0,51.0,True,1.4755277633666992
1686,ferry,2,16,best,0_23,0,0.0,52.0,True,1.7195236682891846
1687,ferry,2,16,best,0_23,1,0.0,52.0,True,1.614772081375122
1688,ferry,2,16,best,0_23,2,0.0,52.0,True,1.6084938049316406
1689,ferry,2,16,best,0_24,0,0.0,57.0,True,1.8438715934753418
1690,ferry,2,16,best,0_24,1,0.0,57.0,True,1.7867774963378906
1691,ferry,2,16,best,0_24,2,0.0,57.0,True,1.8403904438018799
1692,ferry,2,16,best,0_25,0,0.0,60.0,True,2.0034825801849365
1693,ferry,2,16,best,0_25,1,0.0,60.0,True,2.1895089149475098
1694,ferry,2,16,best,0_25,2,0.0,60.0,True,2.062117338180542
1695,ferry,2,16,best,0_26,0,0.0,58.0,True,1.9774489402770996
1696,ferry,2,16,best,0_26,1,0.0,58.0,True,2.4101715087890625
1697,ferry,2,16,best,0_26,2,0.0,58.0,True,1.8958938121795654
1698,ferry,2,16,best,0_27,0,0.0,59.0,True,1.845280647277832
1699,ferry,2,16,best,0_27,1,0.0,59.0,True,1.9332537651062012
1700,ferry,2,16,best,0_27,2,0.0,59.0,True,1.8884434700012207
1701,ferry,2,16,best,0_28,0,0.0,66.0,True,2.2570762634277344
1702,ferry,2,16,best,0_28,1,0.0,66.0,True,2.2873270511627197
1703,ferry,2,16,best,0_28,2,0.0,66.0,True,2.3285973072052
1704,ferry,2,16,best,0_29,0,0.0,64.0,True,2.088862895965576
1705,ferry,2,16,best,0_29,1,0.0,64.0,True,2.4769086837768555
1706,ferry,2,16,best,0_29,2,0.0,64.0,True,2.1209542751312256
1707,ferry,2,16,best,0_30,0,0.0,72.0,True,2.663447141647339
1708,ferry,2,16,best,0_30,1,0.0,73.0,True,2.594252109527588
1709,ferry,2,16,best,0_30,2,0.0,73.0,True,2.34993577003479
1710,ferry,2,16,best,1_01,0,0.0,36.0,True,1.1743576526641846
1711,ferry,2,16,best,1_01,1,0.0,36.0,True,1.3024280071258545
1712,ferry,2,16,best,1_01,2,0.0,36.0,True,1.4680297374725342
1713,ferry,2,16,best,1_02,0,0.0,47.0,True,1.9998867511749268
1714,ferry,2,16,best,1_02,1,0.0,47.0,True,1.7559607028961182
1715,ferry,2,16,best,1_02,2,0.0,47.0,True,1.8268592357635498
1716,ferry,2,16,best,1_03,0,0.0,61.0,True,2.1145732402801514
1717,ferry,2,16,best,1_03,1,0.0,61.0,True,1.9657268524169922
1718,ferry,2,16,best,1_03,2,0.0,61.0,True,2.3492884635925293
1719,ferry,2,16,best,1_04,0,0.0,67.0,True,3.4225199222564697
1720,ferry,2,16,best,1_04,1,0.0,68.0,True,2.455150842666626
